Unnamed: 0,date,firm,Ticker,Research Development,Income Before Tax,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Interest Expense,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Net Income From Continuing Ops,Net Income Applicable To Common Shares,_dt,return,is_hole,lower_bound,upper_bound
1012,9/30/2025,Intuitive Surgical,ISRG,,363191149.8,230809469.0,300647294.7,661125184.3,301417485.9,328443591.7,0.329369805,20235715.7,1123917078.0,927872554.9,449440493.3,28357679.9,490996104.9,387188796.9,2025-09-30,0.712517231820971,False,,
1012,12/31/2025,Intuitive Surgical,ISRG,,400087500.3,424136615.6,288683847.5,682726140.2,406396049.8,379004124.0,1.044235261,48500788.28,1542202419.0,658136033.0,351698372.9,25650641.55,420272667.7,364906825.2,2025-12-31,,True,0.6382445948222709,1.4700076756848828
839,9/30/2020,Gartner,IT,,14167000.0,16964000.0,522708000.0,664851000.0,88172000.0,88172000.0,-30538000.0,-2797000.0,994618000.0,906446000.0,329767000.0,-74005000.0,16964000.0,16964000.0,2020-09-30,0.733470057786123,False,,
838,12/31/2020,Gartner,IT,,156155000.0,119607000.0,523375000.0,761331000.0,181575000.0,181575000.0,-18154000.0,36548000.0,1112759000.0,931184000.0,351428000.0,-25420000.0,119607000.0,119607000.0,2020-12-31,0.8175945892541109,False,,
837,3/31/2021,Gartner,IT,,214753000.0,164100000.0,480755000.0,769571000.0,232552000.0,232552000.0,-10349000.0,50653000.0,1104038000.0,871486000.0,334467000.0,-17799000.0,164100000.0,164100000.0,2021-03-31,0.8830560674526039,False,,
836,6/30/2021,Gartner,IT,,379187000.0,271236000.0,488496000.0,816517000.0,276016000.0,276016000.0,-31390000.0,107951000.0,1167319000.0,891303000.0,350802000.0,103171000.0,271236000.0,271236000.0,2021-06-30,0.9160936292147565,False,,
836,9/30/2021,Gartner,IT,,262026301.9,154774752.4,504200680.2,843609344.7,216200418.5,220692996.6,-21475966.29,52216005.37,1271789200.0,905859303.5,351351467.6,-54268317.68,186716832.2,219950279.0,2021-09-30,0.9312807645078186,False,,
836,12/31/2021,Gartner,IT,,67571538.18,171104502.3,494531468.8,744284179.9,229012251.4,206024415.5,-22617799.03,36456150.14,1358582616.0,867459894.0,303510986.1,-10288205.86,103750443.0,152570037.0,2021-12-31,0.8580041394974278,False,,
836,3/31/2022,Gartner,IT,,293195683.6,139808242.4,402888541.6,717788790.6,235474260.3,210801271.1,-21258496.85,31033694.37,1039906070.0,984309664.0,425426863.1,-34245948.46,143560180.6,192048527.6,2022-03-31,0.7292306647514537,False,,
836,6/30/2022,Gartner,IT,,194026397.5,170958796.6,449468959.0,765858847.0,185334283.5,148120519.5,-28239980.77,52503284.06,1200144637.0,1002504703.0,368792856.5,-28853233.25,58198439.06,89641166.39,2022-06-30,0.7639453906881073,False,,
836,9/30/2022,Gartner,IT,,257719171.8,103421739.1,499952031.1,772655846.7,158624182.7,218680611.9,-17619754.33,43228001.63,1063626513.0,742687283.6,328558215.0,-3948485.967,141562739.9,121786965.5,2022-09-30,1.040351523126577,False,,
836,12/31/2022,Gartner,IT,,251253257.5,129916352.7,473154245.7,781664311.9,252767991.4,201659369.1,-28244692.67,54442055.81,1053240724.0,973684098.8,237340770.7,-20408081.98,130507590.5,98061908.9,2022-12-31,,True,0.5357075490832356,1.040351523126577
836,3/31/2023,Gartner,IT,,106110704.3,129072955.4,424496049.5,424920768.1,165964565.2,164450182.4,-24217176.24,19987036.36,1108287741.0,770360781.9,382851307.3,-9384978.305,128157398.6,148421918.0,2023-03-31,0.551586708570477,False,,
836,6/30/2023,Gartner,IT,,223050546.4,144643980.1,516308782.7,523493121.2,188936996.6,179837330.3,-19719562.24,35845679.16,996217137.3,977199447.9,264565693.0,-24421476.73,51659689.28,108983307.0,2023-06-30,0.5357075490832356,False,,
836,9/30/2023,Gartner,IT,,155172136.4,208347882.8,494308589.8,663207139.9,202395795.0,257441249.3,-33391417.15,58946226.5,1171463619.0,883144655.8,326671387.4,25282212.22,174638058.8,94500038.94,2023-09-30,,True,0.5357075490832356,1.040351523126577
836,12/31/2023,Gartner,IT,,186915375.9,198680463.0,546395319.5,795574355.9,161495159.2,287959601.5,-21169793.02,79025426.82,1158489498.0,896415781.0,309516695.8,10211283.99,210197152.8,189375221.4,2023-12-31,0.8875059685054786,False,,
836,3/31/2024,Gartner,IT,,333004928.7,147834385.2,458514013.2,794992302.6,235181470.9,197874747.3,-24537210.7,47847830.5,1190460045.0,917049494.0,353474641.9,-860367.4168,176931446.0,119263600.3,2024-03-31,,True,0.5357075490832356,1.040351523126577
836,6/30/2024,Gartner,IT,,65335718.3,94473222.25,540567560.8,681539850.9,216349582.8,205061691.9,-24051262.48,53360260.5,1306246771.0,896630000.9,289074918.9,-11462549.12,174389679.7,39005961.77,2024-06-30,0.7601127000166161,False,,
836,9/30/2024,Gartner,IT,,138204064.8,143187803.0,469175903.0,780889373.7,185239972.3,239832320.8,-24119753.74,7851651.056,1229998856.0,1006052114.0,340715646.0,-81626708.34,183015022.2,95212954.47,2024-09-30,0.7761917726063245,False,,
836,12/31/2024,Gartner,IT,,161820241.7,115651296.6,396428004.4,766155031.2,214153401.0,211028862.0,-25267605.3,28803068.62,1352650494.0,923863998.5,294554886.6,-7237853.202,158484359.4,169934826.1,2024-12-31,,True,0.5357075490832356,1.040351523126577
836,3/31/2025,Gartner,IT,,183346541.8,113439419.0,401743430.2,704563557.3,149142909.7,217582246.6,-31417306.67,36540091.97,1229595824.0,866234185.7,339597343.8,-7139211.075,165278636.1,189219190.5,2025-03-31,0.8133638327037915,False,,
836,6/30/2025,Gartner,IT,,222303749.0,158182799.2,356845020.6,793197799.5,265062309.8,229702746.9,-20077020.38,30207301.07,1096949817.0,974996280.1,365403882.3,4170952.684,90087788.93,105659739.2,2025-06-30,0.8135393084973063,False,,
836,9/30/2025,Gartner,IT,,100822495.2,153657267.4,491398031.4,743110495.0,183261500.7,177568670.0,-24337860.31,65595968.76,1368994336.0,1110683510.0,318559762.9,-60210521.38,182181880.3,200021636.7,2025-09-30,0.6690569260364728,False,,
836,12/31/2025,Gartner,IT,,212771183.5,140805644.7,458059919.3,834978868.2,227195698.6,216959261.6,-29217299.23,23865047.26,1092784740.0,1039352330.0,389387559.3,-34631683.13,58482566.37,202788859.2,2025-12-31,0.8033645993750743,False,,
975,6/30/2020,Illinois Tool Works,ITW,,406000000.0,319000000.0,483000000.0,970000000.0,452000000.0,452000000.0,-51000000.0,87000000.0,2564000000.0,2112000000.0,1594000000.0,-46000000.0,319000000.0,319000000.0,2020-06-30,0.459280303030303,False,,
974,9/30/2020,Illinois Tool Works,ITW,,739000000.0,582000000.0,557000000.0,1397000000.0,792000000.0,792000000.0,-52000000.0,157000000.0,3307000000.0,2515000000.0,1910000000.0,-53000000.0,582000000.0,582000000.0,2020-09-30,0.5554671968190855,False,,
973,12/31/2020,Illinois Tool Works,ITW,,824000000.0,642000000.0,553000000.0,1475000000.0,887000000.0,887000000.0,-52000000.0,182000000.0,3475000000.0,2588000000.0,2000000000.0,-63000000.0,642000000.0,642000000.0,2020-12-31,,True,0.3058105311193505,0.8037568600752643
972,3/31/2021,Illinois Tool Works,ITW,,865000000.0,671000000.0,560000000.0,1505000000.0,911000000.0,911000000.0,-52000000.0,194000000.0,3544000000.0,2633000000.0,2039000000.0,-46000000.0,671000000.0,671000000.0,2021-03-31,0.5715913406760349,False,,
972,6/30/2021,Illinois Tool Works,ITW,,926965210.6,623376273.2,519203728.2,1369830127.0,956752983.8,907108444.2,-55338470.28,225476095.4,2612773467.0,2321258024.0,1785139412.0,-48712505.33,715951962.9,688071778.5,2021-06-30,0.5901240244888863,False,,
972,9/30/2021,Illinois Tool Works,ITW,,796351926.7,490170584.3,634516740.7,1191471076.0,788900943.0,829986782.8,-58298274.32,148474644.9,3842068829.0,3108060726.0,1933306295.0,-62709254.78,637753320.0,548094842.2,2021-09-30,0.3833487119582103,False,,
972,12/31/2021,Illinois Tool Works,ITW,,823769424.6,639125822.1,398356763.1,1351912365.0,917114833.6,827765466.8,-60551667.19,186186385.8,2543858432.0,2641071549.0,1796923179.0,-46277142.14,591057742.7,656630917.6,2021-12-31,0.5118802500870832,False,,
972,3/31/2022,Illinois Tool Works,ITW,,941057078.4,675729026.0,611284133.7,1561560475.0,623316731.2,849640277.5,-49896200.9,183556812.7,3348006925.0,2825363760.0,1673834897.0,-34703422.78,663246000.2,527513660.9,2022-03-31,0.5526936025398727,False,,
972,6/30/2022,Illinois Tool Works,ITW,,940394878.6,509553181.3,555786588.0,1460845068.0,787882002.2,824125892.4,-51506625.41,142210969.8,3530048098.0,2552646125.0,2525056974.0,-38482032.76,544694512.4,599053725.3,2022-06-30,0.5722865593051994,False,,
972,9/30/2022,Illinois Tool Works,ITW,,700187699.0,588589606.5,626552674.9,1413899949.0,776664323.3,915736753.8,-67105980.12,159676386.7,4087842571.0,3094045612.0,2337791410.0,-58642159.73,498281882.4,566676807.7,2022-09-30,0.4569745008012506,False,,
972,12/31/2022,Illinois Tool Works,ITW,,782969650.9,544706272.7,415089337.6,1635855785.0,935350551.8,765111594.2,-46446565.39,193487767.4,2180469313.0,2797767201.0,1937148759.0,-68160607.77,705468441.3,619291994.9,2022-12-31,0.5847004655767283,False,,
972,3/31/2023,Illinois Tool Works,ITW,,594387158.6,648490460.4,570068657.1,1552497279.0,595943344.5,801661599.8,-59649954.44,165356692.3,2527204450.0,2123940476.0,2406459414.0,-40875728.57,701194929.7,747012159.1,2023-03-31,0.7309514068510082,False,,
972,6/30/2023,Illinois Tool Works,ITW,,562340340.8,606801896.1,575307652.1,1352551394.0,605173541.2,950771534.2,-47180938.45,153719617.7,3821109293.0,2599085438.0,2140867483.0,-56289441.88,633909266.7,634880261.4,2023-06-30,,True,0.3058105311193505,0.8037568600752643
972,9/30/2023,Illinois Tool Works,ITW,,754360308.4,366534420.9,569299190.9,1487659023.0,720421752.9,911562363.3,-50091624.41,179911667.0,3199004693.0,1897518320.0,1460404472.0,-44395342.36,511581805.3,538742333.7,2023-09-30,0.7840024559025074,False,,
972,12/31/2023,Illinois Tool Works,ITW,,879925036.7,415876226.4,421255943.0,1605977486.0,850114475.0,588468957.1,-55428872.64,173974509.2,2830505140.0,1998088683.0,1459813379.0,-43215760.97,707774623.7,681281089.3,2023-12-31,0.8037568600752643,False,,
972,3/31/2024,Illinois Tool Works,ITW,,925956860.2,729542794.4,428790221.8,1651678986.0,853629732.7,1078701117.0,-25589827.91,164526228.3,3235869077.0,2404646143.0,1976090273.0,-47777647.5,854175648.5,625142828.2,2024-03-31,0.6868698709820941,False,,
972,6/30/2024,Illinois Tool Works,ITW,,731136580.9,613202101.7,486322423.4,1074537258.0,820863630.1,1133335071.0,-45070712.65,157303913.2,3569490011.0,3513735299.0,2013331691.0,-56109314.87,618289345.8,670925848.0,2024-06-30,0.3058105311193505,False,,
972,9/30/2024,Illinois Tool Works,ITW,,830340988.8,745362706.8,563308725.6,931314638.3,898908443.1,890349533.7,-49358060.07,147925348.6,4404894470.0,2135294881.0,1667254352.0,-51199147.61,733762339.6,737741525.9,2024-09-30,0.4361527049902575,False,,
972,12/31/2024,Illinois Tool Works,ITW,,856547266.8,694009769.1,446566823.4,1069863742.0,792657123.0,951023867.8,-44889050.8,147403040.2,2893954305.0,2998765946.0,2010780842.0,-64882326.79,508802388.7,656535764.0,2024-12-31,0.3567680043276042,False,,
972,3/31/2025,Illinois Tool Works,ITW,,642433622.5,521638330.9,476082494.0,1624458848.0,838300253.1,1050595931.0,-55345852.51,164137480.3,3561180827.0,2312423933.0,1486244095.0,-52117746.96,543274091.0,600362014.6,2025-03-31,0.7024917986783351,False,,
972,6/30/2025,Illinois Tool Works,ITW,,711379644.6,653375596.7,525701522.0,1087919937.0,761095679.0,688105651.6,-37011285.1,170670882.8,3730354761.0,2514806990.0,2492785347.0,-58862411.58,539331799.8,714162050.0,2025-06-30,0.432605739257946,False,,
972,9/30/2025,Illinois Tool Works,ITW,,720816592.2,543311798.1,508259233.2,1852114954.0,1096961146.0,891095057.7,-50465742.96,189419170.8,3590641045.0,2618752660.0,1822860047.0,-54071349.46,657546411.7,624771612.4,2025-09-30,0.7072508153557351,False,,
972,12/31/2025,Illinois Tool Works,ITW,,953645110.1,588223416.7,477978926.9,1121278410.0,742769584.6,658416731.1,-43048807.68,158691220.4,3000448762.0,2735118111.0,2526563424.0,-52669018.27,507894411.0,575682822.6,2025-12-31,0.409956120538445,False,,
1019,9/30/2020,Invesco,IVZ,,386600000.0,250900000.0,105300000.0,447300000.0,342000000.0,342000000.0,-75600000.0,91900000.0,1497600000.0,1155600000.0,1050300000.0,44600000.0,294700000.0,191700000.0,2020-09-30,0.3870716510903427,False,,
1018,12/31/2020,Invesco,IVZ,,399700000.0,270300000.0,116500000.0,507300000.0,390800000.0,390800000.0,-67700000.0,68900000.0,1630100000.0,1239300000.0,1122800000.0,8900000.0,330800000.0,211100000.0,2020-12-31,0.4093439845073832,False,,
1017,3/31/2021,Invesco,IVZ,,478100000.0,327000000.0,112400000.0,520600000.0,392300000.0,392300000.0,-64700000.0,106500000.0,1659700000.0,1267400000.0,1139100000.0,85800000.0,371600000.0,267800000.0,2021-03-31,0.4107621903108726,False,,
1016,6/30/2021,Invesco,IVZ,,649300000.0,427500000.0,127800000.0,563200000.0,419400000.0,419400000.0,-63000000.0,154200000.0,1721400000.0,1302000000.0,1158200000.0,229900000.0,495100000.0,368300000.0,2021-06-30,0.4325652841781874,False,,
1016,9/30/2021,Invesco,IVZ,,316528687.6,321706130.4,124354362.1,480074261.2,325744564.0,532525829.5,-78407774.96,87491940.76,1653318193.0,1415184631.0,1105388335.0,66685012.6,383439663.3,354590541.9,2021-09-30,0.3392308329837988,False,,
1016,12/31/2021,Invesco,IVZ,,400769615.0,275807121.4,112602238.6,566295990.9,539860600.2,385047839.1,-60692061.6,65503197.77,1660843100.0,1250698627.0,1303835898.0,43479111.37,286804127.5,247699773.7,2021-12-31,0.4527837311681961,False,,
1016,3/31/2022,Invesco,IVZ,,336258333.4,262645647.7,115394201.6,329180592.5,376531936.4,484376104.8,-82196865.46,88534189.77,1790093763.0,1406652855.0,1140779998.0,57378039.41,438303769.5,247090995.1,2022-03-31,0.2340169369648775,False,,
1016,6/30/2022,Invesco,IVZ,,369267378.6,304032440.8,112134039.3,480133482.1,292808643.8,391133770.3,-60415632.78,110912424.6,1647644723.0,1260034148.0,1035959806.0,105842476.9,288558630.3,220735917.7,2022-06-30,,True,0.2340169369648775,0.5749390363405091
1016,9/30/2022,Invesco,IVZ,,385845812.5,293645814.7,136987107.4,422386055.4,407951501.9,409260117.0,-75773165.2,96194341.22,1423638942.0,1272282254.0,1110891243.0,128382906.5,310883701.1,233273416.8,2022-09-30,0.3319908409254602,False,,
1016,12/31/2022,Invesco,IVZ,,414302804.0,359427620.1,105997843.4,445247600.9,345976060.0,345005033.3,-71971658.42,85844235.26,1648719229.0,1009206875.0,1228765201.0,66929170.34,436634905.2,256218877.2,2022-12-31,0.4411856596795379,False,,
1016,3/31/2023,Invesco,IVZ,,462988625.8,388673198.1,121908222.0,497393197.5,340498966.6,476881965.1,-76213131.81,81415351.45,1364837858.0,1111886170.0,1138317154.0,54195401.94,378876781.9,200298665.2,2023-03-31,0.447341833112287,False,,
1016,6/30/2023,Invesco,IVZ,,381506226.2,305528298.6,97897487.14,408937224.9,301698303.9,388700172.6,-66883447.27,97390256.91,1945165192.0,1310165349.0,1131008126.0,121799477.5,402563615.9,213233115.2,2023-06-30,0.3121264237465342,False,,
1016,9/30/2023,Invesco,IVZ,,493842504.7,378073831.0,144950730.9,589248802.1,414337233.8,408596042.4,-51730040.42,78323096.95,1957666906.0,1277867638.0,974421511.4,15571155.21,261348012.1,259725111.5,2023-09-30,0.4611188080654719,False,,
1016,12/31/2023,Invesco,IVZ,,565464866.4,276287690.8,99789369.83,607113701.1,398216144.7,465221935.3,-75890144.58,109384715.9,2092768154.0,1055961872.0,1076535244.0,50017808.83,390685216.5,284729347.8,2023-12-31,0.5749390363405091,False,,
1016,3/31/2024,Invesco,IVZ,,394015913.9,410556554.1,115419620.9,470188614.7,475400631.2,399776410.7,-69935877.47,90735574.19,2163588140.0,1066496416.0,1321938415.0,31121785.83,318394409.6,236506839.0,2024-03-31,0.4408721938921171,False,,
1016,6/30/2024,Invesco,IVZ,,469541240.2,224970056.0,105103430.8,593285121.9,451724768.1,374498263.1,-77870713.64,102563740.9,1850561869.0,1287482520.0,1369362477.0,53873489.72,281769221.2,218086528.7,2024-06-30,0.46081023445662,False,,
1016,9/30/2024,Invesco,IVZ,,439001050.1,267137453.6,105529801.7,588091012.2,343839362.2,313253007.2,-58157038.59,109272494.4,1388990395.0,1386349225.0,939151913.9,34820982.51,293019341.5,222985406.1,2024-09-30,0.4242012052915455,False,,
1016,12/31/2024,Invesco,IVZ,,476034778.0,310739076.6,100480361.0,528555222.8,413991548.2,447666014.2,-62632424.9,110713101.5,1660889526.0,1100153394.0,1158401067.0,116240063.6,417989185.7,146730458.9,2024-12-31,0.4804377513923299,False,,
1016,3/31/2025,Invesco,IVZ,,480305681.0,276510121.5,121327524.6,408649047.6,366286065.3,297334232.1,-70496134.35,108682378.1,1754708478.0,1656787462.0,1043577868.0,28322261.56,424210361.2,177804131.6,2025-03-31,,True,0.2340169369648775,0.5749390363405091
1016,6/30/2025,Invesco,IVZ,,451618938.6,321177491.0,74789625.4,429896592.3,311365097.0,440484224.3,-72579739.95,95136484.5,1246780014.0,1101090867.0,996913836.2,56040874.08,335084190.6,292255855.2,2025-06-30,0.3904278976278167,False,,
1016,9/30/2025,Invesco,IVZ,,484437032.3,219071177.6,131918501.1,581797106.0,395551413.8,449444966.1,-54258602.49,91618227.19,1343942458.0,1359542164.0,992606276.6,76297792.07,296517396.6,274434912.8,2025-09-30,0.4279360518604703,False,,
1016,12/31/2025,Invesco,IVZ,,388903053.5,289199895.7,109725769.9,404766393.6,454952780.7,467027989.8,-67624367.16,87345899.78,1587163271.0,1158217023.0,1127093213.0,52112033.78,303408715.8,280087227.5,2025-12-31,0.3494737044630711,False,,
1043,10/2/2020,Jacobs Engineering Group,J,,60156000.0,81990000.0,343176000.0,667249000.0,324073000.0,324073000.0,-14043000.0,-19721000.0,3519689000.0,3195616000.0,2852440000.0,-263917000.0,79877000.0,82001000.0,2020-10-02,0.208801370377417,False,,
1042,1/1/2021,Jacobs Engineering Group,J,,354111000.0,257048000.0,386419000.0,632060000.0,245641000.0,245641000.0,-17313000.0,87023000.0,3381836000.0,3136195000.0,2749776000.0,108470000.0,267088000.0,257048000.0,2021-01-01,0.2015372130878341,False,,
1041,4/2/2021,Jacobs Engineering Group,J,,-112281000.0,11045000.0,520750000.0,767013000.0,246263000.0,246263000.0,-15464000.0,-20772000.0,3547873000.0,3301610000.0,2780860000.0,-358544000.0,-91509000.0,11045000.0,2021-04-02,,True,0.137580986808741,0.4254959932550799
1040,7/2/2021,Jacobs Engineering Group,J,,283394000.0,165794000.0,564711000.0,816935000.0,252224000.0,252224000.0,-20011000.0,109186000.0,3576436000.0,3324212000.0,2759501000.0,31170000.0,174208000.0,108487000.0,2021-07-02,0.2457529784502312,False,,
1040,9/30/2021,Jacobs Engineering Group,J,,152017317.0,212770747.1,460677339.3,673586485.8,238695522.6,235513160.1,-16649423.7,40336336.53,2939064949.0,2750914817.0,3094364001.0,-66295700.97,22649266.04,118656435.7,2021-09-30,0.2448590852895173,False,,
1040,12/31/2021,Jacobs Engineering Group,J,,249330171.4,135507086.1,341044779.7,573299734.4,247486155.6,319618044.3,-17711997.51,51722344.54,3192430003.0,4076980879.0,2787416392.0,-234825536.8,72989044.19,55088856.8,2021-12-31,,True,0.137580986808741,0.4254959932550799
1040,3/31/2022,Jacobs Engineering Group,J,,182511433.0,91853031.14,419892471.2,926493837.1,227320566.0,255840523.7,-17059529.6,32182748.54,3887254632.0,2177444328.0,2832638855.0,-153117496.1,138675999.9,86131897.83,2022-03-31,0.4254959932550799,False,,
1040,6/30/2022,Jacobs Engineering Group,J,,153834765.2,137490934.0,416150681.2,928730374.3,213274711.6,303048215.6,-19439830.36,25784021.43,3698507232.0,2794071116.0,2353915930.0,-143809235.4,186413393.1,98916104.02,2022-06-30,0.3323932483256092,False,,
1040,9/30/2022,Jacobs Engineering Group,J,,346632152.9,149873621.5,422469738.0,427328345.0,191262787.8,239322541.7,-20235525.98,27902084.47,3652153966.0,3106013083.0,2657445669.0,74849755.41,131400350.6,89072067.04,2022-09-30,0.137580986808741,False,,
1040,12/31/2022,Jacobs Engineering Group,J,,80015932.17,123742496.8,421027194.7,910941039.1,270530138.3,302347148.7,-15876014.25,70835839.64,3003339077.0,3370244757.0,2408993489.0,-159316633.2,129801689.9,52360751.96,2022-12-31,,True,0.137580986808741,0.4254959932550799
1040,3/31/2023,Jacobs Engineering Group,J,,36840101.01,169153041.0,339240187.5,898932793.9,218748769.3,270423315.8,-14851898.93,651648.5602,3777669889.0,3332255405.0,3032488414.0,1778732.067,180972480.7,56339423.98,2023-03-31,0.2697670750420765,False,,
1040,6/30/2023,Jacobs Engineering Group,J,,159222209.9,85977033.7,414406507.2,769620090.8,271865633.6,271003734.7,-15680999.56,46802300.54,3292746691.0,3907012298.0,3047770927.0,-118427269.0,201689726.8,72163278.59,2023-06-30,0.1969843020954831,False,,
1040,9/30/2023,Jacobs Engineering Group,J,,182809878.4,165067613.0,370709348.7,956223893.8,227228032.5,232325342.5,-16339067.94,55738431.94,3976707240.0,3979138486.0,2743646720.0,-84132092.22,25093643.35,47271722.53,2023-09-30,0.240309277288119,False,,
1040,12/31/2023,Jacobs Engineering Group,J,,163347681.1,140357885.0,450444001.1,773524742.1,247121129.3,240496486.9,-10488036.74,25795469.31,4070444088.0,2612346019.0,2821404045.0,-182261849.3,258275131.2,70262649.08,2023-12-31,0.2961034780515421,False,,
1040,3/31/2024,Jacobs Engineering Group,J,,168923321.9,86001755.5,393463097.7,708936404.3,262798329.2,288784280.2,-17812001.11,15868656.37,4214978783.0,4025307277.0,2735212305.0,-70883736.32,237699821.3,213916073.9,2024-03-31,0.1761198227898664,False,,
1040,6/30/2024,Jacobs Engineering Group,J,,210429612.2,158553465.2,462625475.3,557912931.9,262198546.7,300507384.7,-18239957.47,-21698766.97,3846966470.0,2392789337.0,2116936305.0,-276038322.6,-5706473.025,142616016.2,2024-06-30,0.2331642503052494,False,,
1040,9/30/2024,Jacobs Engineering Group,J,,184538267.6,218523857.4,503570461.1,938879133.0,225167088.0,262793122.4,-19520710.11,25373902.03,4294207975.0,3228864316.0,2672602583.0,-118538516.3,136557247.7,101732519.9,2024-09-30,0.2907768927754473,False,,
1040,12/31/2024,Jacobs Engineering Group,J,,294796943.5,90715482.78,439520271.3,727665979.5,215465159.2,232542350.9,-14504421.24,9054377.409,5004065129.0,4046121831.0,2843694314.0,-60146038.76,178112720.9,120334209.9,2024-12-31,0.1798428247822081,False,,
1040,3/31/2025,Jacobs Engineering Group,J,,180582005.9,250510032.6,404710014.4,675501630.6,251959943.1,273358880.2,-11442966.61,33601802.97,3840443629.0,3436511566.0,2735828440.0,4921398.378,155437436.1,139536804.4,2025-03-31,0.1965660867500773,False,,
1040,6/30/2025,Jacobs Engineering Group,J,,144725259.9,99014257.89,430235484.7,749289953.4,291030093.2,327631869.9,-15958332.25,89263754.38,3865715995.0,2922905788.0,2819587785.0,-41230680.34,183155639.8,73756342.38,2025-06-30,0.256351045071727,False,,
1040,9/30/2025,Jacobs Engineering Group,J,,138914589.8,108470318.7,440138841.5,749979882.6,319831898.2,233497817.9,-20419036.49,-17205770.04,3966748483.0,2982972898.0,2882213940.0,-185488359.0,117217987.5,80681164.45,2025-09-30,0.2514202804533827,False,,
1040,12/31/2025,Jacobs Engineering Group,J,,108391630.9,180779351.3,542706122.5,785953911.5,325656243.8,200058933.7,-16907109.14,23229730.41,3909802931.0,2634328983.0,3047516770.0,-257322224.0,176609854.6,146985495.3,2025-12-31,0.2983507058427257,False,,
1035,9/30/2020,J. B. Hunt,JBHT,,163608000.0,125496000.0,77306000.0,398897000.0,175503000.0,175503000.0,-11895000.0,38112000.0,2472523000.0,2297020000.0,2073626000.0,-11895000.0,125496000.0,125496000.0,2020-09-30,0.1736584792470244,False,,
1034,12/31/2020,J. B. Hunt,JBHT,,197347000.0,154007000.0,92439000.0,440276000.0,199492000.0,199492000.0,-10831000.0,43340000.0,2737652000.0,2538160000.0,2297376000.0,-2145000.0,154007000.0,154007000.0,2020-12-31,0.1734626658681879,False,,
1033,3/31/2021,J. B. Hunt,JBHT,,195628000.0,146606000.0,82921000.0,441932000.0,207652000.0,207652000.0,-12024000.0,49022000.0,2618149000.0,2410497000.0,2176217000.0,-12024000.0,146606000.0,146606000.0,2021-03-31,0.1833364654674948,False,,
1032,6/30/2021,J. B. Hunt,JBHT,,229487000.0,172162000.0,83013000.0,478139000.0,241546000.0,241546000.0,-12059000.0,57325000.0,2908370000.0,2666824000.0,2430231000.0,-12059000.0,172162000.0,172162000.0,2021-06-30,0.1792915467987388,False,,
1032,9/30/2021,J. B. Hunt,JBHT,,163126190.1,142028486.4,97779517.33,533198581.8,159977220.3,215072176.9,-10786947.04,46116923.31,3254751127.0,2271333591.0,2097591163.0,-13365048.05,155842821.9,144250350.8,2021-09-30,0.2347513301933111,False,,
1032,12/31/2021,J. B. Hunt,JBHT,,222196712.6,142471244.5,80903813.55,457834228.6,179831400.7,236230365.7,-10633850.24,51074079.52,2289440103.0,3067872210.0,1633537652.0,-10266003.91,154682960.0,166584494.9,2021-12-31,0.1492351040919008,False,,
1032,3/31/2022,J. B. Hunt,JBHT,,191758949.2,153455460.5,92364248.02,444712525.5,211852520.1,212845573.3,-7922943.856,35503008.79,3221189088.0,2663208935.0,2365891654.0,-14551676.71,177561302.7,126017847.2,2022-03-31,0.1669837163939974,False,,
1032,6/30/2022,J. B. Hunt,JBHT,,241545759.1,139312147.7,101992345.2,397867262.5,176768305.7,202275545.7,-13194286.29,44916153.9,3376821725.0,2288739549.0,2313115183.0,-8451825.889,156882246.4,176889465.5,2022-06-30,0.1738368451202046,False,,
1032,9/30/2022,J. B. Hunt,JBHT,,214454342.3,174028708.0,82790914.03,483102525.7,260399044.9,195082325.6,-11114427.23,41844590.67,3115474463.0,1873807552.0,2154889320.0,-9702828.031,148036929.7,111095099.2,2022-09-30,0.2578186458819438,False,,
1032,12/31/2022,J. B. Hunt,JBHT,,175294417.6,136035560.8,103185876.7,496765463.2,232377558.1,167504179.8,-11863062.43,57303807.48,3057659717.0,2304124920.0,2516961349.0,-14593157.64,132086396.4,108954558.1,2022-12-31,0.2155983205979995,False,,
1032,3/31/2023,J. B. Hunt,JBHT,,194623499.2,165692528.4,71582440.81,438263438.9,179432902.9,187007797.4,-13748900.19,55117067.66,2419859427.0,2399887880.0,2076914416.0,-11183470.64,207555620.1,214223515.2,2023-03-31,0.1826182975264661,False,,
1032,6/30/2023,J. B. Hunt,JBHT,,191478005.1,160833059.5,95558460.99,527517952.9,224537519.6,238903650.5,-11127727.46,42175720.06,3140177479.0,2544921158.0,2366452443.0,-14737539.05,134144962.4,142822255.1,2023-06-30,0.2072826308358272,False,,
1032,9/30/2023,J. B. Hunt,JBHT,,213580589.0,191981035.1,93318317.7,432504983.8,175003246.1,243265794.3,-11293666.33,24373251.7,3117557540.0,2632394723.0,1533079206.0,-10522132.58,153383576.3,121804039.9,2023-09-30,,True,0.1466596166799646,0.2578186458819438
